id;gen;sp;ssp;group;en;rec;cnt;loc;lat;lng;alt;type;sex;stage;method;url;file;file-name;sono;osci;lic;q;length;time;date;uploaded;also;rmk;bird-seen;animal-seen;playback-used;temp;regnr;auto;dvc;mic;smp;secondes;minutes;type_fichier
692036;Erithacus;rubecula;;birds;European Robin;Cureau Hervé;France;Guerlédan, Côtes-d'Armor, Bretagne;48.2131;-3.0137;130;call;;;field recording;//xeno-canto.org/692036;https://xeno-canto.org/692036/download;XC692036-Rougegorge cri Landroanec 04 12 2021.mp3;{'small': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/ffts/XC692036-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/ffts/XC692036-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/ffts/XC692036-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/ffts/XC692036-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/wave/XC692036-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/wave/XC692036-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BRUWNFYXQF/wave/XC692036-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:10;17:00;2021-12-04;2021-12-18;[];;yes;yes;no;;;no;;;48000.0;10;0;MP3
617699;Erithacus;rubecula;;birds;European Robin;Michel Barghon;France;Pacé, Ille-et-Vilaine, Bretagne;48.1457;-1.7529;60;;uncertain;uncertain;field recording;//xeno-canto.org/617699;https://xeno-canto.org/617699/download;XC617699-rougegorge Pacé 24.01.21 15h06.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZFPMLZXCQV/ffts/XC617699-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZFPMLZXCQV/ffts/XC617699-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZFPMLZXCQV/ffts/XC617699-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZFPMLZXCQV/ffts/XC617699-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZFPMLZXCQV/wave/XC617699-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZFPMLZXCQV/wave/XC617699-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZFPMLZXCQV/wave/XC617699-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:10;15:06;2021-01-24;2021-01-26;[];in a quickset hedge around a field, at 5 m;yes;yes;no;;;no;;;48000.0;10;0;MP3
507942;Erithacus;rubecula;;birds;European Robin;riou;France;Plévin, Côtes-d'Armor, Bretagne;48.2272;-3.5041;190;call;uncertain;uncertain;field recording;//xeno-canto.org/507942;https://xeno-canto.org/507942/download;XC507942-rougegorge cris 7h05.mp3;{'small': '//xeno-canto.org/sounds/uploaded/KTFJBGYAVQ/ffts/XC507942-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KTFJBGYAVQ/ffts/XC507942-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KTFJBGYAVQ/ffts/XC507942-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KTFJBGYAVQ/ffts/XC507942-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/KTFJBGYAVQ/wave/XC507942-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KTFJBGYAVQ/wave/XC507942-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KTFJBGYAVQ/wave/XC507942-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:12;07:00;2019-08-19;2019-11-23;['Troglodytes troglodytes'];;no;no;no;;;no;;;44100.0;12;0;MP3
312569;Erithacus;rubecula;;birds;European Robin;Paul Ehlers;France;Perros-Guirec, Côtes-d'Armor, Bretagne;48.8308;-3.4738;10;song;male;;field recording;//xeno-canto.org/312569;https://xeno-canto.org/312569/download;XC312569-Rotkehlchen.mp3;{'small': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/ffts/XC312569-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/ffts/XC312569-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/ffts/XC312569-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/ffts/XC312569-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/wave/XC312569-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/wave/XC312569-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MDYOYLDBVM/wave/XC312569-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:18;08:36;2016-04-05;2016-04-16;[];;yes;yes;no;;;no;;;44100.0;18;0;MP3
718273;Phoenicurus;ochruros;;birds;Black Redstart;Manuel Grosselet, Olivier Swift;France;Plélan-le-Grand, Ille-et-Vilaine, Bretagne;48.0014;-2.0948;140;song;;;field recording;//xeno-canto.org/718273;https://xeno-canto.org/718273/download;XC718273-Rougequeue noir plelan le grand 56 apr 24 1222_3323.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC718273-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC718273-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC718273-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC718273-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC718273-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC718273-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC718273-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:19;12:30;2022-04-24;2022-04-25;['Erithacus rubecula'];"wildtronics mono amplified
Tascam Dr05";yes;yes;no;;;no;;;44100.0;19;0;MP3
928155;Saxicola;rubicola;;birds;European Stonechat;FREDERIC Lionel;France;Ploubazlanec, Cotes-d'Armor, Bretagne;48.8219;-3.0635;10;alarm call, call;uncertain;juvenile;field recording;//xeno-canto.org/928155;https://xeno-canto.org/928155/download;XC928155-SAXTOR_jeune_240803_Bretagne.mp3;{'small': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928155-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928155-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928155-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/ffts/XC928155-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC928155-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC928155-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VJARXMSBTG/wave/XC928155-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;12:30;2024-08-03;2024-08-19;[];;yes;yes;no;;;no;zoom H5;;44100.0;6;0;MP3
767081;Saxicola;rubicola;;birds;European Stonechat;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;flight call, interaction calls;;;field recording;//xeno-canto.org/767081;https://xeno-canto.org/767081/download;XC767081-Tarier-pâtre-cris-d-interaction-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC767081-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC767081-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC767081-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC767081-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC767081-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC767081-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC767081-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:13;08:30;2022-10-11;2022-12-09;[];;unknown;unknown;unknown;;;unknown;Parabolic microphone;Dodotronics Hi-Sound Stereo AOM;48000.0;13;0;MP3
644056;Saxicola;rubicola;;birds;European Stonechat;Olivier SWIFT, Arzhvaël JEUSSET;France;Plélan-le-Grand, Ille-et-Vilaine, Bretagne;47.9679;-2.0683;130;song;male;;field recording;//xeno-canto.org/644056;https://xeno-canto.org/644056/download;XC644056-SAXOLA_210430_0954_Plelan35_Osier.mp3;{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC644056-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC644056-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC644056-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC644056-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC644056-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC644056-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC644056-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:10;12:55;2021-04-30;2021-04-30;[];Tascam DR05X and Dodotronic parabole. In the wind;yes;yes;no;;;no;;;48000.0;10;0;MP3
643727;Saxicola;rubicola;;birds;European Stonechat;Olivier SWIFT, Arzhvaël JEUSSET;France;Plélan-le-Grand, Ille-et-Vilaine, Bretagne;47.9989;-2.0506;130;song;male;;field recording;//xeno-canto.org/643727;https://xeno-canto.org/643727/download;XC643727-SAXOLA_210429_0938_Plelan35.mp3;{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC643727-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC643727-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC643727-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC643727-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC643727-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC643727-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC643727-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:17;11:03;2021-04-29;2021-04-29;[];Recorded with Tascam DR05X and Dodotronic parabole;yes;yes;no;;;no;;;48000.0;17;0;MP3
938270;Passer;domesticus;;birds;House Sparrow;Stanislas Wroza;France;Pointe du Van, Cléden-Cap-Sizun, Finistere, Bretagne;48.062;-4.7119;60;flight call;;;field recording;//xeno-canto.org/938270;https://xeno-canto.org/938270/download;XC938270-Sat-Sep-28-2024-12_27_25-Moineau-domestique-vol-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC938270-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC938270-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC938270-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC938270-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC938270-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC938270-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC938270-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;12:30;2024-09-28;2024-10-06;[];;unknown;unknown;unknown;;;unknown;Omnidirectional microphone;Primo EM272;48000.0;6;0;MP3
539455;Passer;domesticus;;birds;House Sparrow;Gaëtan Mineau;France;Augan, Morbihan, Bretagne;47.9189;-2.2797;90;call, song;;;field recording;//xeno-canto.org/539455;https://xeno-canto.org/539455/download;XC539455-Moineau_domestique.mp3;{'small': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC539455-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC539455-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC539455-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/ffts/XC539455-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/wave/XC539455-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/wave/XC539455-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NPDCTXNQKI/wave/XC539455-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;08:00;2020-03-29;2020-03-29;[];;no;no;no;;;no;;;44100.0;6;0;MP3
589113;Motacilla;flava;flavissima;birds;Western Yellow Wagtail;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;flight call, flock in flight;;;field recording;//xeno-canto.org/589113;https://xeno-canto.org/589113/download;XC589113-Bergeronnette printaniere flavissima H vol groupe ++.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589113-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589113-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589113-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589113-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589113-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589113-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589113-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:16;08:00;2020-09-07;2020-09-17;[];;yes;yes;no;;;no;;;48000.0;16;0;MP3
589111;Motacilla;flava;flavissima;birds;Western Yellow Wagtail;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;flight call;;;field recording;//xeno-canto.org/589111;https://xeno-canto.org/589111/download;XC589111-Bergeronnette printaniere flavissima H + 2.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589111-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589111-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589111-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC589111-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589111-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589111-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC589111-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:11;08:00;2020-09-07;2020-09-17;[];;yes;yes;no;;;no;;;48000.0;11;0;MP3
588512;Motacilla;flava;flavissima;birds;Western Yellow Wagtail;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;call, flight call, doubled calls;;;field recording;//xeno-canto.org/588512;https://xeno-canto.org/588512/download;XC588512-Bergeronnette printaniere cris dedoubles +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588512-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588512-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588512-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588512-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588512-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588512-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588512-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;08:00;2020-09-06;2020-09-15;[];;yes;yes;no;;;no;;;48000.0;5;0;MP3
588480;Motacilla;flava;flavissima;birds;Western Yellow Wagtail;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;call, flight call, various calls;;;field recording;//xeno-canto.org/588480;https://xeno-canto.org/588480/download;XC588480-Bergeronnette printaniere gros groupe flavissima H divers cris +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588480-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588480-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588480-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC588480-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588480-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588480-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC588480-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:20;08:00;2020-09-09;2020-09-15;[];;yes;yes;no;;;no;;;48000.0;20;0;MP3
587267;Motacilla;flava;flavissima;birds;Western Yellow Wagtail;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;flight call;;;field recording;//xeno-canto.org/587267;https://xeno-canto.org/587267/download;XC587267-Bergeronnette printaniere flavissima vue vol +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC587267-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC587267-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC587267-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC587267-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC587267-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC587267-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC587267-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;07:00;2020-08-31;2020-09-08;[];;yes;yes;no;;;no;;;48000.0;5;0;MP3
768276;Motacilla;cinerea;;birds;Grey Wagtail;Sacha Balavoine;France;Arrondissement de Saint-Brieuc (near  Saint-Brieuc), Côtes-d'Armor, Bretagne;48.4922;-2.7568;100;call, flight call;uncertain;uncertain;field recording;//xeno-canto.org/768276;https://xeno-canto.org/768276/download;XC768276-bergeronette-des-ruisseaux.mp3;{'small': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC768276-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC768276-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC768276-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/ffts/XC768276-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/wave/XC768276-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/wave/XC768276-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QVMBOMNAVO/wave/XC768276-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;10:00;2022-12-10;2022-12-13;[];;yes;yes;no;;;no;;;48000.0;5;0;MP3
944026;Anthus;godlewskii;;birds;Blyth's Pipit;Stanislas Wroza;France;Arrondissement de Quimper (near  Cléden-Cap-Sizun), Finistère, Bretagne;48.0586;-4.7053;70;flight call;;;field recording;//xeno-canto.org/944026;https://xeno-canto.org/944026/download;XC944026-Wed-Oct-30-2024-12-55-02-Pipit-de-Godlewski-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC944026-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC944026-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC944026-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC944026-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC944026-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC944026-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC944026-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:20;13:00;2024-10-30;2024-10-31;[];;unknown;unknown;unknown;;;unknown;Omnidirectional microphone;Primo EM272;48000.0;20;0;MP3
677564;Anthus;pratensis;;birds;Meadow Pipit;Stanislas Wroza;France;Île-de-Sein, Finistère, Bretagne;48.0372;-4.8622;0;"call, flight call, ""buff-bellied-like"", descending call";;;field recording;//xeno-canto.org/677564;https://xeno-canto.org/677564/download;XC677564-Pipit farlouse cris tres descendants facon farlousane +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC677564-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC677564-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC677564-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC677564-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC677564-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC677564-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC677564-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:10;08:00;2021-09-20;2021-09-30;[];;yes;yes;no;;;no;;;48000.0;10;0;MP3
584495;Anthus;pratensis;;birds;Meadow Pipit;Stanislas Wroza;France;Ouessant, Finistère, Bretagne;48.459;-5.1292;30;flight call;;;field recording;//xeno-canto.org/584495;https://xeno-canto.org/584495/download;XC584495-Pipit farlouse vol +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584495-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584495-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584495-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584495-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584495-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584495-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584495-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:10;08:00;2020-08-18;2020-08-24;[];;yes;yes;no;;;no;;;48000.0;10;0;MP3
584362;Anthus;pratensis;;birds;Meadow Pipit;Stanislas Wroza;France;Ouessant, Finistère, Bretagne;48.4543;-5.1272;20;call, flight call, odd descending calls;;;field recording;//xeno-canto.org/584362;https://xeno-canto.org/584362/download;XC584362-PIpit farlouse cris atypiques descendants +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584362-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584362-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584362-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC584362-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584362-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584362-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC584362-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;09:00;2020-08-16;2020-08-24;[];;yes;yes;no;;;no;;;48000.0;5;0;MP3
644052;Anthus;trivialis;;birds;Tree Pipit;Olivier SWIFT, Arzhvaël JEUSSET;France;Plélan-le-Grand, Ille-et-Vilaine, Bretagne;47.9727;-2.0664;120;song;male;;field recording;//xeno-canto.org/644052;https://xeno-canto.org/644052/download;XC644052-ANTTRI_210430_0950_Plelan35HantraisS.mp3;{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC644052-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC644052-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC644052-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC644052-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC644052-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC644052-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/wave/XC644052-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:10;10:29;2021-04-30;2021-04-30;[];Tascam DR05X and Dodotronic parabole;yes;yes;no;;;no;;;48000.0;10;0;MP3
940821;Anthus;hodgsoni;;birds;Olive-backed Pipit;Stanislas Wroza;France;Arrondissement de Quimper (near  Cléden-Cap-Sizun), Finistère, Bretagne;48.0586;-4.7053;70;flight call;;;field recording;//xeno-canto.org/940821;https://xeno-canto.org/940821/download;XC940821-Sun-Oct-13-2024-09_44_08-Pipit-à-dos-olive-+.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC940821-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC940821-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC940821-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC940821-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC940821-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC940821-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC940821-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:20;09:30;2024-10-13;2024-10-15;[];;unknown;unknown;unknown;;;unknown;Omnidirectional microphone;Primo EM272;48000.0;20;0;MP3
